Date,Store,Store_Type,Product,Category,Price,Cost_Price,Discount,Holiday,Weekend,Day_of_Week,Month,Season,Temperature,Rainfall_mm,Promotion,Competitor_Price,Inventory,Previous_Week_Sales,Previous_Month_Sales,Demand,Units_Sold,Revenue,Profit,Stockout
2024-01-24,Suburban Branch,Suburban,Track Pants,Clothing,965.22,448.87,0.0,Yes,No,Wednesday,1,Winter,24.5,29.8,None,913.08,44,34,98,33,33,31852.26,17039.55,No
2025-07-20,University Outlet,Campus,Mixer Grinder,Home & Kitchen,3076.76,2192.33,10.0,No,Yes,Sunday,7,Monsoon,33.2,73.2,None,3499.91,30,12,57,13,13,39997.88,11497.59,No
2026-06-21,University Outlet,Campus,Soap Pack,Health & Personal Care,165.06,96.08,3.0,No,Yes,Sunday,6,Monsoon,32.3,175.9,None,158.84,70,52,190,57,57,9408.42,3931.86,No
2025-09-18,Grand Bazaar,Market,Soap Pack,Health & Personal Care,141.54,97.66,10.0,No,No,Thursday,9,Monsoon,25.7,102.6,Low,166.0,131,75,393,84,84,11889.36,3685.92,No
2025-10-18,West Point,Urban,Frying Pan,Home & Kitchen,877.84,533.77,3.0,No,Yes,Saturday,10,Post-Monsoon,32.6,86.9,None,932.79,25,26,87,20,20,17556.8,6881.4,No
2024-11-22,Tech Park Store,Business,Face Wash,Health & Personal Care,235.91,148.49,17.0,No,No,Friday,11,Post-Monsoon,27.1,7.1,Medium,314.62,78,47,237,57,57,13446.87,4982.94,No
2026-01-30,Suburban Branch,Suburban,Fruit Juice 1L,Beverages,128.7,88.65,3.0,No,No,Friday,1,Winter,26.9,12.4,None,130.54,95,84,278,83,83,10682.1,3324.15,No
2024-09-27,Suburban Branch,Suburban,Frying Pan,Home & Kitchen,834.9,525.29,12.0,No,No,Friday,9,Monsoon,25.7,24.6,Medium,984.34,33,39,119,43,33,27551.7,10217.13,Yes
2025-09-30,University Outlet,Campus,Fruit Juice 1L,Beverages,109.89,83.83,10.0,No,No,Tuesday,9,Monsoon,26.8,85.9,Low,135.69,108,68,386,83,83,9120.87,2162.98,No
2024-05-15,Railway Kiosk,Transit,Electric Kettle,Home & Kitchen,1266.36,910.4,15.0,No,No,Wednesday,5,Summer,30.5,19.2,Medium,1412.67,38,16,84,13,13,16462.68,4627.48,No
2026-05-06,City Center,Urban,Mixer Grinder,Home & Kitchen,2932.25,2275.61,10.0,No,No,Wednesday,5,Summer,29.1,24.6,None,3284.83,22,23,101,18,18,52780.5,11819.52,No
2025-09-03,Railway Kiosk,Transit,Storage Box,Home & Kitchen,339.93,195.62,12.0,No,No,Wednesday,9,Monsoon,30.3,60.0,Medium,432.04,31,10,59,17,17,5778.81,2453.27,No
2024-07-14,West Point,Urban,Jeans,Clothing,1436.34,772.82,0.0,No,Yes,Sunday,7,Monsoon,34.2,78.5,None,1377.22,41,23,87,24,24,34472.16,15924.48,No
2025-03-20,Railway Kiosk,Transit,Mineral Water 1L,Beverages,22.93,11.93,0.0,No,No,Thursday,3,Summer,42.6,17.1,None,22.72,299,191,884,191,191,4379.63,2101.0,No
2024-09-18,Tech Park Store,Business,Hoodie,Clothing,1641.9,854.15,3.0,No,No,Wednesday,9,Monsoon,29.3,85.6,None,1779.22,5,10,52,8,5,8209.5,3938.75,Yes
2025-11-05,Central Hyper,Hypermarket,Sugar 1kg,Groceries,41.6,41.81,15.0,No,No,Wednesday,11,Post-Monsoon,29.2,93.2,Medium,51.09,195,143,626,162,162,6739.2,0,No
2026-04-26,Riverside Branch,Suburban,LED Bulb,Home & Kitchen,149.99,93.93,15.0,No,Yes,Sunday,4,Summer,31.7,23.2,Low,168.6,81,85,315,85,81,12149.19,4540.86,Yes
2026-04-12,Airport Kiosk,Transit,Energy Drink,Beverages,114.11,72.55,0.0,No,Yes,Sunday,4,Summer,28.9,48.7,None,106.06,83,71,291,71,71,8101.81,2950.76,No
2024-04-13,Railway Kiosk,Transit,Shoes,Clothing,2233.52,1813.69,32.0,No,Yes,Saturday,4,Summer,33.8,24.2,High,3433.96,36,24,86,21,21,46903.92,8816.43,No
2026-05-30,Tech Park Store,Business,Cleaning Liquid,Home & Kitchen,146.38,85.06,5.0,Yes,Yes,Saturday,5,Summer,36.1,0,Low,169.13,175,107,395,106,106,15516.28,6499.92,No
2024-02-03,North Hub,Suburban,Vitamins,Health & Personal Care,431.82,283.36,8.0,No,Yes,Saturday,2,Winter,24.8,44.1,None,513.21,73,34,213,40,40,17272.8,5938.4,No
2025-08-25,City Center,Urban,Frying Pan,Home & Kitchen,894.67,545.41,5.0,No,No,Monday,8,Monsoon,32.3,168.2,None,890.19,5,8,61,12,5,4473.35,1746.3,Yes
2024-03-16,University Outlet,Campus,Smartphone,Electronics,27321.6,20329.27,0.0,No,Yes,Saturday,3,Summer,35.6,0,None,26978.81,7,5,48,16,7,191251.2,48946.31,Yes
2024-06-01,Mall Outlet,Mall,Electric Kettle,Home & Kitchen,1211.44,941.36,12.0,No,Yes,Saturday,6,Monsoon,31.8,140.8,Medium,1349.1,56,41,122,35,35,42400.4,9452.8,No
2025-08-20,East Market,Market,Toothpaste,Health & Personal Care,131.15,74.4,0.0,No,No,Wednesday,8,Monsoon,32.8,152.5,None,124.18,51,54,260,55,51,6688.65,2894.25,Yes
2025-10-28,Airport Kiosk,Transit,Cleaning Liquid,Home & Kitchen,102.46,82.47,25.0,No,No,Tuesday,10,Post-Monsoon,27.2,72.7,High,127.18,112,76,364,78,78,7991.88,1559.22,No
2025-05-17,Airport Kiosk,Transit,Frying Pan,Home & Kitchen,944.33,560.81,0.0,No,Yes,Saturday,5,Summer,40.2,25.5,None,887.56,35,21,79,18,18,16997.94,6903.36,No
2024-09-23,Central Hyper,Hypermarket,Soap Pack,Health & Personal Care,134.44,96.28,22.0,No,No,Monday,9,Monsoon,29.2,112.9,High,176.28,220,163,689,169,169,22720.36,6449.04,No
2025-04-26,West Point,Urban,Electric Kettle,Home & Kitchen,1423.51,934.8,3.0,No,Yes,Saturday,4,Summer,42.7,0,None,1411.7,39,22,105,22,22,31317.22,10751.62,No
2024-07-19,Tech Park Store,Business,Soap Pack,Health & Personal Care,165.65,94.9,5.0,No,No,Friday,7,Monsoon,32.6,25.2,Low,169.4,89,49,161,52,52,8613.8,3679.0,No
2024-09-29,University Outlet,Campus,Rice 5kg,Groceries,355.25,338.68,13.0,No,Yes,Sunday,9,Monsoon,27.2,199.4,Low,433.33,208,131,500,119,119,42274.75,1971.83,No
2025-05-06,Mall Outlet,Mall,Instant Noodles,Groceries,18.89,12.16,0.0,No,No,Tuesday,5,Summer,39.8,21.6,None,19.04,318,187,738,199,199,3759.11,1339.27,No
2025-07-29,University Outlet,Campus,Eggs 12 Pack,Groceries,89.83,70.33,0.0,No,No,Tuesday,7,Monsoon,32.7,66.9,None,93.77,111,91,400,99,99,8893.17,1930.5,No
2024-04-06,University Outlet,Campus,Frying Pan,Home & Kitchen,922.99,547.12,10.0,Yes,Yes,Saturday,4,Summer,32.3,0,None,1078.25,64,34,149,36,36,33227.64,13531.32,No
2025-10-28,South Plaza,Mall,Hoodie,Clothing,1779.65,869.03,3.0,No,No,Tuesday,10,Post-Monsoon,29.3,174.8,None,1702.35,14,6,78,18,14,24915.1,12748.68,Yes
2024-03-01,South Plaza,Mall,Coffee 200g,Beverages,315.54,273.73,8.0,No,No,Friday,3,Summer,39.2,40.5,Low,350.04,113,85,377,88,88,27767.52,3679.28,No
2024-11-12,Tech Park Store,Business,Rice 5kg,Groceries,399.3,345.16,0.0,No,No,Tuesday,11,Post-Monsoon,26.4,69.4,None,403.26,68,76,331,75,68,27152.4,3681.52,Yes
2025-02-25,South Plaza,Mall,Sugar 1kg,Groceries,45.41,44.1,8.0,No,No,Tuesday,2,Winter,26.8,11.6,None,45.41,151,78,355,93,93,4223.13,121.83,No
2025-01-18,Central Hyper,Hypermarket,Smartwatch,Electronics,6712.94,5792.82,20.0,Yes,Yes,Saturday,1,Winter,26.8,5.9,Medium,9101.83,139,72,289,80,80,537035.2,73609.6,No
2025-10-02,University Outlet,Campus,Rice 5kg,Groceries,353.13,334.38,13.0,No,No,Thursday,10,Post-Monsoon,26.7,134.1,Low,386.16,83,68,361,82,82,28956.66,1537.5,No
2025-08-29,Central Hyper,Hypermarket,T-Shirt,Clothing,699.5,318.19,0.0,No,No,Friday,8,Monsoon,34.5,171.1,None,722.72,55,48,145,42,42,29379.0,16015.02,No
2025-01-04,West Point,Urban,Cooking Oil 1L,Groceries,149.14,147.64,22.0,No,Yes,Saturday,1,Winter,17.4,35.6,High,183.66,188,154,795,170,170,25353.8,255.0,No
2025-02-18,Central Hyper,Hypermarket,Jeans,Clothing,1079.33,770.41,22.0,No,No,Tuesday,2,Winter,24.7,36.1,High,1387.07,78,53,270,60,60,64759.8,18535.2,No
2024-03-16,Suburban Branch,Suburban,T-Shirt,Clothing,577.44,320.2,15.0,No,Yes,Saturday,3,Summer,45,52.4,Medium,739.4,111,68,259,63,63,36378.72,16206.12,No
2024-02-17,Mall Outlet,Mall,Face Wash,Health & Personal Care,238.19,155.55,13.0,No,Yes,Saturday,2,Winter,18.4,33.3,Low,268.26,77,90,357,81,77,18340.63,6363.28,Yes
2025-12-29,Downtown Store,Urban,Cold Coffee,Beverages,89.82,50.88,0.0,No,No,Monday,12,Winter,25.5,5.4,None,91.45,137,77,471,89,89,7993.98,3465.66,No
2025-04-26,East Market,Market,Cold Coffee,Beverages,77.58,53.42,8.0,No,Yes,Saturday,4,Summer,36.6,7.9,None,94.26,196,182,782,189,189,14662.62,4566.24,No
2025-04-18,Airport Kiosk,Transit,Eggs 12 Pack,Groceries,80.62,69.15,5.0,No,No,Friday,4,Summer,36.9,47.3,None,85.48,152,98,368,106,106,8545.72,1215.82,No
2024-12-01,Downtown Store,Urban,Headphones,Electronics,2656.41,1712.61,0.0,No,Yes,Sunday,12,Winter,19.8,0,None,2936.11,69,65,182,59,59,156728.19,55684.2,No
2025-03-05,Riverside Branch,Suburban,Frying Pan,Home & Kitchen,856.56,558.66,15.0,No,No,Wednesday,3,Summer,40.5,0,Medium,948.16,52,30,129,26,26,22270.56,7745.4,No
2026-02-18,University Outlet,Campus,Sugar 1kg,Groceries,48.46,42.17,3.0,No,No,Wednesday,2,Winter,23.6,21.7,None,49.17,121,79,304,86,86,4167.56,540.94,No
2024-05-15,City Center,Urban,Cooking Oil 1L,Groceries,128.2,153.84,32.0,No,No,Wednesday,5,Summer,33.4,0,High,194.79,183,200,920,204,183,23460.6,0,Yes
2025-08-03,East Market,Market,Soft Drink 750ml,Beverages,38.87,30.49,22.0,No,Yes,Sunday,8,Monsoon,34.2,148.7,Medium,52.97,355,269,1074,253,253,9834.11,2120.14,No
2025-09-28,Mall Outlet,Mall,T-Shirt,Clothing,636.96,311.59,5.0,No,Yes,Sunday,9,Monsoon,30.0,137.6,Low,657.37,48,36,173,45,45,28663.2,14641.65,No
2025-05-27,Grand Bazaar,Market,Toothpaste,Health & Personal Care,98.64,74.23,17.0,No,No,Tuesday,5,Summer,35.0,0,Medium,127.69,198,142,565,134,134,13217.76,3270.94,No
2025-09-18,Tech Park Store,Business,Cooking Oil 1L,Groceries,162.63,147.74,8.0,No,No,Thursday,9,Monsoon,28.8,81.8,None,192.24,129,75,304,75,75,12197.25,1116.75,No
2025-07-23,South Plaza,Mall,Storage Box,Home & Kitchen,277.7,187.89,27.0,No,No,Wednesday,7,Monsoon,27.9,148.5,High,398.81,69,63,253,63,63,17495.1,5658.03,No
2025-01-06,University Outlet,Campus,Cleaning Liquid,Home & Kitchen,145.3,82.08,0.0,No,No,Monday,1,Winter,31.3,11.3,None,135.24,48,33,175,38,38,5521.4,2402.36,No
2025-01-26,Railway Kiosk,Transit,Cap,Clothing,326.32,156.18,10.0,No,Yes,Sunday,1,Winter,26.9,2.6,Low,383.82,47,36,103,31,31,10115.92,5274.34,No
2025-11-30,South Plaza,Mall,Tea 250g,Beverages,133.34,135.57,27.0,No,Yes,Sunday,11,Post-Monsoon,29.0,44.8,High,197.52,194,99,392,112,112,14934.08,0,No
2024-04-05,Mall Outlet,Mall,T-Shirt,Clothing,602.01,324.1,8.0,No,No,Friday,4,Summer,34.9,25.3,None,632.49,56,48,225,47,47,28294.47,13061.77,No
2025-06-10,Tech Park Store,Business,Frying Pan,Home & Kitchen,889.06,529.64,8.0,No,No,Tuesday,6,Monsoon,26.3,140.2,None,991.36,24,23,126,25,24,21337.44,8626.08,Yes
2025-02-10,East Market,Market,Cap,Clothing,324.85,160.75,17.0,No,No,Monday,2,Winter,25.7,0,Medium,374.17,78,55,151,49,49,15917.65,8040.9,No
2024-01-10,East Market,Market,LED Bulb,Home & Kitchen,152.94,94.19,10.0,No,No,Wednesday,1,Winter,22.3,17.0,None,184.26,94,54,248,69,69,10552.86,4053.75,No
2026-04-03,Downtown Store,Urban,Cleaning Liquid,Home & Kitchen,138.36,83.14,5.0,No,No,Friday,4,Summer,39.1,69.5,Low,162.61,136,78,420,92,92,12729.12,5080.24,No
2026-01-03,North Hub,Suburban,Frying Pan,Home & Kitchen,866.5,553.38,12.0,No,Yes,Saturday,1,Winter,26.3,11.8,Medium,1070.55,33,40,113,33,33,28594.5,10332.96,No
2024-07-18,East Market,Market,Tea 250g,Beverages,179.87,137.84,8.0,No,No,Thursday,7,Monsoon,26.4,68.2,None,200.13,98,53,296,58,58,10432.46,2437.74,No
2024-08-15,University Outlet,Campus,LED Bulb,Home & Kitchen,178.13,94.57,0.0,No,No,Thursday,8,Monsoon,32.6,52.1,None,178.53,35,52,158,50,35,6234.55,2924.6,Yes
2024-10-05,North Hub,Suburban,Sugar 1kg,Groceries,48.31,43.5,5.0,No,Yes,Saturday,10,Post-Monsoon,29.8,52.2,Low,47.77,101,72,309,85,85,4106.35,408.85,No
2025-02-26,Grand Bazaar,Market,Milk 1L,Groceries,41.81,45.36,25.0,No,No,Wednesday,2,Winter,25.1,24.4,High,56.9,493,316,1002,316,316,13211.96,0,No
2024-07-25,Suburban Branch,Suburban,Shampoo,Health & Personal Care,369.89,237.9,12.0,No,No,Thursday,7,Monsoon,30.6,98.4,Medium,410.24,96,67,217,63,63,23303.07,8315.37,No
2026-02-23,Downtown Store,Urban,Hoodie,Clothing,1683.96,903.39,8.0,No,No,Monday,2,Winter,26.4,11.4,Low,1720.11,35,20,81,23,23,38731.08,17953.11,No
2025-03-09,West Point,Urban,Power Bank,Electronics,1541.77,982.61,10.0,No,Yes,Sunday,3,Summer,31.2,5.4,Low,1588.35,62,49,224,64,62,95589.74,34667.92,Yes
2026-01-14,North Hub,Suburban,Mineral Water 1L,Beverages,21.6,11.9,5.0,No,No,Wednesday,1,Winter,22.8,12.5,None,21.76,182,127,512,129,129,2786.4,1251.3,No
2024-07-09,University Outlet,Campus,Tea 250g,Beverages,147.5,142.74,22.0,No,No,Tuesday,7,Monsoon,35.3,83.6,Medium,185.76,100,112,315,99,99,14602.5,471.24,No
2025-05-06,East Market,Market,LED Bulb,Home & Kitchen,138.04,98.33,20.0,No,No,Tuesday,5,Summer,40.8,14.7,Medium,159.73,75,88,353,85,75,10353.0,2978.25,Yes
2024-10-27,Riverside Branch,Suburban,Rice 5kg,Groceries,415.18,334.67,0.0,No,Yes,Sunday,10,Post-Monsoon,27.1,133.7,None,429.32,80,83,338,95,80,33214.4,6440.8,Yes
2025-05-24,Grand Bazaar,Market,Track Pants,Clothing,927.87,449.96,0.0,No,Yes,Saturday,5,Summer,41.1,0,None,929.23,32,47,152,41,32,29691.84,15293.12,Yes
2024-01-02,Tech Park Store,Business,Moisturizer,Health & Personal Care,312.64,183.27,8.0,No,No,Tuesday,1,Winter,24.2,30.5,None,314.95,34,27,139,29,29,9066.56,3751.73,No
2024-06-15,Tech Park Store,Business,Energy Drink,Beverages,117.67,71.38,3.0,No,Yes,Saturday,6,Monsoon,31.6,4.5,None,133.81,120,94,379,97,97,11413.99,4490.13,No
2024-02-20,Central Hyper,Hypermarket,Shoes,Clothing,2665.25,1794.85,15.0,No,No,Tuesday,2,Winter,28.8,25.6,Medium,3295.43,41,40,152,34,34,90618.5,29593.6,No
2025-08-21,North Hub,Suburban,Cap,Clothing,367.84,154.31,5.0,No,No,Thursday,8,Monsoon,27.1,120.0,Low,390.39,92,42,220,48,48,17656.32,10249.44,No
2026-03-16,Airport Kiosk,Transit,T-Shirt,Clothing,607.82,326.72,3.0,No,No,Monday,3,Summer,25.3,7.8,None,699.05,36,27,151,24,24,14587.68,6746.4,No
2024-03-21,West Point,Urban,Coffee 200g,Beverages,307.75,266.92,15.0,No,No,Thursday,3,Summer,41.4,70.7,Medium,355.97,148,132,372,116,116,35699.0,4736.28,No
2025-06-08,Tech Park Store,Business,Cold Coffee,Beverages,72.51,51.23,12.0,No,Yes,Sunday,6,Monsoon,27.3,26.4,Medium,84.44,160,103,600,126,126,9136.26,2681.28,No
2024-02-01,Airport Kiosk,Transit,Formal Shirt,Clothing,1149.35,634.29,5.0,No,No,Thursday,2,Winter,24.6,3.6,None,1173.5,38,23,107,26,26,29883.1,13391.56,No
2024-07-31,North Hub,Suburban,Water Bottle,Home & Kitchen,415.12,209.26,5.0,No,No,Wednesday,7,Monsoon,30.9,123.6,Low,459.08,52,30,111,31,31,12868.72,6381.66,No
2024-11-07,Downtown Store,Urban,Power Bank,Electronics,1477.91,947.97,20.0,No,No,Thursday,11,Post-Monsoon,32.4,84.9,Medium,1955.43,99,77,366,90,90,133011.9,47694.6,No
2024-05-07,Airport Kiosk,Transit,Protein Powder,Health & Personal Care,2069.33,1656.92,5.0,No,No,Tuesday,5,Summer,35.2,0,Low,2342.65,30,17,72,14,14,28970.62,5773.74,No
2024-02-22,Suburban Branch,Suburban,Fruit Juice 1L,Beverages,93.94,84.28,22.0,No,No,Thursday,2,Winter,25.7,41.4,Medium,124.07,125,131,522,140,125,11742.5,1207.5,Yes
2025-12-21,Suburban Branch,Suburban,Soft Drink 750ml,Beverages,51.54,31.08,0.0,No,Yes,Sunday,12,Winter,24.4,42.8,None,53.29,205,146,468,143,143,7370.22,2925.78,No
2024-11-20,South Plaza,Mall,Sugar 1kg,Groceries,36.65,43.87,32.0,No,No,Wednesday,11,Post-Monsoon,24.8,90.4,High,49.62,213,167,725,184,184,6743.6,0,No
2025-05-19,Mall Outlet,Mall,Soap Pack,Health & Personal Care,173.79,97.02,0.0,No,No,Monday,5,Summer,31.8,23.5,None,175.28,125,86,371,84,84,14598.36,6448.68,No
2026-02-12,West Point,Urban,Rice 5kg,Groceries,396.48,346.48,0.0,No,No,Thursday,2,Winter,27.6,18.8,None,365.37,95,90,372,91,91,36079.68,4550.0,No
2024-09-25,Central Hyper,Hypermarket,Toothpaste,Health & Personal Care,116.99,75.56,8.0,No,No,Wednesday,9,Monsoon,27.7,180.1,Low,122.03,65,69,338,79,65,7604.35,2692.95,Yes
2025-01-28,West Point,Urban,Headphones,Electronics,2657.99,1683.17,5.0,No,No,Tuesday,1,Winter,19.8,13.9,None,3019.78,49,37,185,46,46,122267.54,44841.72,No
2025-03-17,Tech Park Store,Business,Cleaning Liquid,Home & Kitchen,150.06,82.94,0.0,No,No,Monday,3,Summer,36.6,2.9,None,166.69,107,61,192,52,52,7803.12,3490.24,No
2026-01-02,East Market,Market,Storage Box,Home & Kitchen,279.27,188.79,27.0,No,No,Friday,1,Winter,23.3,3.1,High,420.68,54,86,257,78,54,15080.58,4885.92,Yes
2024-12-12,Railway Kiosk,Transit,Power Bank,Electronics,1766.68,930.36,0.0,No,No,Thursday,12,Winter,25.9,12.0,None,1914.92,32,47,165,44,32,56533.76,26762.24,Yes
2024-01-11,Riverside Branch,Suburban,Hoodie,Clothing,1515.18,858.88,10.0,No,No,Thursday,1,Winter,24.5,19.0,None,1746.15,49,22,96,27,27,40909.86,17720.1,No
2025-04-08,Mall Outlet,Mall,Mixer Grinder,Home & Kitchen,2885.41,2288.75,13.0,No,No,Tuesday,4,Summer,31.4,2.6,Low,3339.57,33,29,98,22,22,63479.02,13126.52,No
2024-12-21,East Market,Market,Shoes,Clothing,3153.26,1899.81,0.0,No,Yes,Saturday,12,Winter,23.6,5.5,None,3085.1,51,14,108,21,21,66218.46,26322.45,No
2024-09-01,Tech Park Store,Business,LED Bulb,Home & Kitchen,173.55,97.32,8.0,No,Yes,Sunday,9,Monsoon,34.7,35.2,None,210.18,59,47,145,47,47,8156.85,3582.81,No
2025-04-07,Mall Outlet,Mall,Wheat Flour 5kg,Groceries,270.61,234.49,3.0,No,No,Monday,4,Summer,35.7,0,None,311.49,126,107,450,127,126,34096.86,4551.12,Yes
2025-05-15,North Hub,Suburban,Jeans,Clothing,1447.36,787.81,0.0,No,No,Thursday,5,Summer,38.6,7.4,None,1608.91,33,21,129,24,24,34736.64,15829.2,No
2024-07-23,Suburban Branch,Suburban,Frying Pan,Home & Kitchen,967.87,556.5,5.0,No,No,Tuesday,7,Monsoon,36.6,85.1,Low,1092.02,31,29,98,29,29,28068.23,11929.73,No
2026-06-27,Downtown Store,Urban,Smartwatch,Electronics,6974.31,5535.97,15.0,No,Yes,Saturday,6,Monsoon,32.0,169.6,Low,8224.53,81,42,190,46,46,320818.26,66163.64,No
2026-02-23,West Point,Urban,Tea 250g,Beverages,181.14,135.61,5.0,No,No,Monday,2,Winter,27.5,0.9,Low,185.07,100,76,234,72,72,13042.08,3278.16,No
2025-11-29,Airport Kiosk,Transit,Jacket,Clothing,2680.58,1629.29,5.0,No,Yes,Saturday,11,Post-Monsoon,29.2,148.1,Low,2740.83,30,15,69,19,19,50931.02,19974.51,No
2025-12-26,South Plaza,Mall,Eggs 12 Pack,Groceries,89.41,70.59,8.0,No,No,Friday,12,Winter,26.3,0,None,108.57,201,136,558,140,140,12517.4,2634.8,No
2025-03-28,Riverside Branch,Suburban,Sugar 1kg,Groceries,38.24,42.32,22.0,No,No,Friday,3,Summer,35.0,0,Medium,52.76,110,118,645,141,110,4206.4,0,Yes
2025-11-05,Riverside Branch,Suburban,Protein Powder,Health & Personal Care,2000.28,1632.56,15.0,No,No,Wednesday,11,Post-Monsoon,26.8,214.5,Low,2458.25,32,17,105,17,17,34004.76,6251.24,No
2025-01-02,Central Hyper,Hypermarket,Jacket,Clothing,2891.18,1605.34,3.0,No,No,Thursday,1,Winter,25.0,17.2,None,2824.3,17,10,55,13,13,37585.34,16715.92,No
2026-06-30,North Hub,Suburban,Headphones,Electronics,2776.32,1700.07,0.0,No,No,Tuesday,6,Monsoon,34.8,13.2,None,3080.45,40,42,160,42,40,111052.8,43050.0,Yes
2025-02-05,Downtown Store,Urban,Hoodie,Clothing,1609.52,915.19,0.0,No,No,Wednesday,2,Winter,26.1,21.5,None,1792.12,9,27,105,21,9,14485.68,6248.97,Yes
2025-12-15,East Market,Market,Storage Box,Home & Kitchen,356.99,187.37,10.0,No,No,Monday,12,Winter,21.6,28.7,None,394.29,39,21,155,31,31,11066.69,5258.22,No
2024-12-21,West Point,Urban,Water Bottle,Home & Kitchen,484.62,209.21,0.0,No,Yes,Saturday,12,Winter,21.9,7.1,None,467.49,62,47,155,39,39,18900.18,10740.99,No
2025-08-14,Mall Outlet,Mall,Sugar 1kg,Groceries,47.65,41.93,3.0,No,No,Thursday,8,Monsoon,34.1,123.3,None,51.39,92,93,334,100,92,4383.8,526.24,Yes
2024-11-05,East Market,Market,Vitamins,Health & Personal Care,466.24,293.36,10.0,No,No,Tuesday,11,Post-Monsoon,29.1,121.5,Low,487.05,24,36,121,37,24,11189.76,4149.12,Yes
2025-04-07,West Point,Urban,Bedsheet,Home & Kitchen,1077.96,598.14,12.0,No,No,Monday,4,Summer,32.7,0,Medium,1135.59,17,31,129,24,17,18325.32,8156.94,Yes
2026-04-03,West Point,Urban,Wheat Flour 5kg,Groceries,219.67,229.99,22.0,No,No,Friday,4,Summer,32.2,48.1,High,275.37,208,145,667,172,172,37783.24,0,No
2025-09-27,Riverside Branch,Suburban,Moisturizer,Health & Personal Care,307.7,194.51,5.0,No,Yes,Saturday,9,Monsoon,28.3,176.6,Low,338.48,98,44,252,57,57,17538.9,6451.83,No
2024-03-16,Railway Kiosk,Transit,Bedsheet,Home & Kitchen,1180.82,625.41,12.0,No,Yes,Saturday,3,Summer,34.1,61.7,Medium,1243.86,24,27,107,25,24,28339.68,13329.84,Yes
2026-01-01,Tech Park Store,Business,Shampoo,Health & Personal Care,395.81,242.68,0.0,No,No,Thursday,1,Winter,20.2,19.0,None,393.82,49,45,158,45,45,17811.45,6890.85,No
2026-06-15,Riverside Branch,Suburban,Cooking Oil 1L,Groceries,164.91,151.21,13.0,No,No,Monday,6,Monsoon,31.3,123.2,Low,206.56,107,118,406,111,107,17645.37,1465.9,Yes
2024-11-19,Suburban Branch,Suburban,Cooking Oil 1L,Groceries,188.53,154.2,0.0,No,No,Tuesday,11,Post-Monsoon,25.7,86.9,None,208.08,126,84,280,77,77,14516.81,2643.41,No
2025-02-14,Railway Kiosk,Transit,Cleaning Liquid,Home & Kitchen,139.33,83.97,5.0,No,No,Friday,2,Winter,24.8,0,None,139.55,52,29,151,28,28,3901.24,1550.08,No
2026-06-19,Mall Outlet,Mall,Hoodie,Clothing,1632.78,860.45,3.0,No,No,Friday,6,Monsoon,29.3,0,None,1797.19,25,20,77,20,20,32655.6,15446.6,No
2024-10-11,University Outlet,Campus,Hand Sanitizer,Health & Personal Care,86.09,48.37,12.0,No,No,Friday,10,Post-Monsoon,27.6,51.2,Medium,94.44,39,57,246,56,39,3357.51,1471.08,Yes
2026-04-30,Riverside Branch,Suburban,Buttermilk,Beverages,26.84,17.38,5.0,No,No,Thursday,4,Summer,33.6,14.2,Low,27.93,280,202,763,201,201,5394.84,1901.46,No
2024-04-17,South Plaza,Mall,Jeans,Clothing,1262.81,771.76,15.0,No,No,Wednesday,4,Summer,38.1,33.5,Medium,1655.14,87,40,198,44,44,55563.64,21606.2,No
2024-01-23,Grand Bazaar,Market,Eggs 12 Pack,Groceries,74.13,66.03,20.0,No,No,Tuesday,1,Winter,24.9,69.5,Medium,88.22,122,170,821,171,122,9043.86,988.2,Yes
2024-01-07,Mall Outlet,Mall,Rice 5kg,Groceries,309.82,342.1,25.0,No,Yes,Sunday,1,Winter,25.7,10.4,High,430.37,404,256,1117,262,262,81172.84,0,No
2026-01-06,Suburban Branch,Suburban,Vitamins,Health & Personal Care,472.8,294.58,3.0,No,No,Tuesday,1,Winter,25.7,0,None,488.62,24,21,91,25,24,11347.2,4277.28,Yes
2024-12-11,South Plaza,Mall,Protein Powder,Health & Personal Care,1738.21,1625.98,22.0,No,No,Wednesday,12,Winter,27.0,14.2,Medium,2286.77,40,24,117,27,27,46931.67,3030.21,No
2024-09-25,Mall Outlet,Mall,Shoes,Clothing,3348.94,1814.63,5.0,No,No,Wednesday,9,Monsoon,31.8,120.9,Low,3706.97,42,12,47,16,16,53583.04,24548.96,No
2024-04-10,Riverside Branch,Suburban,Coffee 200g,Beverages,313.96,276.56,8.0,No,No,Wednesday,4,Summer,36.5,58.6,None,321.0,62,66,355,73,62,19465.52,2318.8,Yes
2024-02-08,Mall Outlet,Mall,Toothpaste,Health & Personal Care,110.47,75.23,10.0,No,No,Thursday,2,Winter,23.0,41.3,None,132.47,98,99,273,84,84,9279.48,2960.16,No
2025-08-26,North Hub,Suburban,Electric Kettle,Home & Kitchen,1339.06,930.97,3.0,No,No,Tuesday,8,Monsoon,26.9,89.6,None,1317.01,33,20,88,9,9,12051.54,3672.81,No
2026-04-23,Airport Kiosk,Transit,Shampoo,Health & Personal Care,373.58,237.02,5.0,No,No,Thursday,4,Summer,38.8,30.4,Low,396.23,80,56,271,57,57,21294.06,7783.92,No
